1005,2002
1001,2004
1007,2001
1002,2006
1006,2007
1008,2005
1011,2010
1010,2008
1012,2017
1013,2014
1016,2011
1003,2013
1004,2012
1009,2015
1014,2003
1015,2009
1017,2018
1018,2016
